time,sales,prev_day_sales,last_weekday_sales,prev_month_sales,last_year_sales
2024-01-03 06:00:00,116.34772150218487,110.26727294921875,0.0,0.0,0.0
2024-01-03 08:00:00,98.17386075109243,114.13363647460938,0.0,0.0,0.0
2024-01-03 10:00:00,101.08693037554622,100.06681823730469,0.0,0.0,0.0
2024-01-03 12:00:00,81.54346518777311,72.03340911865234,0.0,0.0,0.0
2024-01-03 14:00:00,117.77173259388655,77.01670455932617,0.0,0.0,0.0
2024-01-03 16:00:00,99.88586629694328,110.50835227966309,0.0,0.0,0.0
2024-01-03 18:00:00,112.94293314847164,76.25417613983154,0.0,0.0,0.0
2024-01-03 20:00:00,100.47146657423582,81.12708806991577,0.0,0.0,0.0
2024-01-03 22:00:00,118.23573328711791,103.56354403495789,0.0,0.0,0.0
2024-01-04 00:00:00,105.11786664355895,100.78177201747894,0.0,0.0,0.0
2024-01-04 02:00:00,130.55893332177948,107.39088600873947,0.0,0.0,0.0
2024-01-04 04:00:00,126.27946666088974,74.69544300436974,0.0,0.0,0.0
2024-01-04 06:00:00,110.13973333044487,116.34772150218487,0.0,0.0,0.0
2024-01-04 08:00:00,134.06986666522243,98.17386075109243,0.0,0.0,0.0
2024-01-04 10:00:00,102.03493333261122,101.08693037554622,0.0,0.0,0.0
2024-01-04 12:00:00,85.01746666630561,81.54346518777311,0.0,0.0,0.0
2024-01-04 14:00:00,108.5087333331528,117.77173259388655,0.0,0.0,0.0
2024-01-04 16:00:00,124.2543666665764,99.88586629694328,0.0,0.0,0.0
2024-01-04 18:00:00,125.1271833332882,112.94293314847164,0.0,0.0,0.0
2024-01-04 20:00:00,136.5635916666441,100.47146657423582,0.0,0.0,0.0
2024-01-04 22:00:00,139.28179583332206,118.23573328711791,0.0,0.0,0.0
2024-01-05 00:00:00,145.64089791666103,105.11786664355895,0.0,0.0,0.0
2024-01-05 02:00:00,94.82044895833052,130.55893332177948,0.0,0.0,0.0
2024-01-05 04:00:00,103.41022447916527,126.27946666088974,0.0,0.0,0.0
2024-01-05 06:00:00,121.70511223958263,110.13973333044487,0.0,0.0,0.0
2024-01-05 08:00:00,86.85255611979132,134.06986666522243,0.0,0.0,0.0
2024-01-05 10:00:00,83.42627805989565,102.03493333261122,0.0,0.0,0.0
2024-01-05 12:00:00,69.71313902994783,85.01746666630561,0.0,0.0,0.0
2024-01-05 14:00:00,92.85656951497391,108.5087333331528,0.0,0.0,0.0
2024-01-05 16:00:00,83.42828475748695,124.2543666665764,0.0,0.0,0.0
2024-01-05 18:00:00,64.71414237874347,125.1271833332882,0.0,0.0,0.0
2024-01-05 20:00:00,76.35707118937174,136.5635916666441,0.0,0.0,0.0
2024-01-05 22:00:00,117.17853559468587,139.28179583332206,0.0,0.0,0.0
2024-01-06 00:00:00,91.58926779734293,145.64089791666103,0.0,0.0,0.0
2024-01-06 02:00:00,114.79463389867146,94.82044895833052,0.0,0.0,0.0
2024-01-06 04:00:00,134.39731694933573,103.41022447916527,0.0,0.0,0.0
2024-01-06 06:00:00,95.19865847466787,121.70511223958263,0.0,0.0,0.0
2024-01-06 08:00:00,92.59932923733393,86.85255611979132,0.0,0.0,0.0
2024-01-06 10:00:00,118.29966461866697,83.42627805989565,0.0,0.0,0.0
2024-01-06 12:00:00,80.14983230933348,69.71313902994783,0.0,0.0,0.0
2024-01-06 14:00:00,79.07491615466674,92.85656951497391,0.0,0.0,0.0
2024-01-06 16:00:00,86.53745807733337,83.42828475748695,0.0,0.0,0.0
2024-01-06 18:00:00,109.26872903866669,64.71414237874347,0.0,0.0,0.0
2024-01-06 20:00:00,133.63436451933336,76.35707118937174,0.0,0.0,0.0
2024-01-06 22:00:00,92.81718225966668,117.17853559468587,0.0,0.0,0.0
2024-01-07 00:00:00,109.40859112983334,91.58926779734293,0.0,0.0,0.0
2024-01-07 02:00:00,81.70429556491666,114.79463389867146,0.0,0.0,0.0
2024-01-07 04:00:00,106.85214778245833,134.39731694933573,0.0,0.0,0.0
2024-01-07 06:00:00,107.42607389122917,95.19865847466787,0.0,0.0,0.0
2024-01-07 08:00:00,86.71303694561459,92.59932923733393,0.0,0.0,0.0
2024-01-07 10:00:00,79.3565184728073,118.29966461866697,0.0,0.0,0.0
2024-01-07 12:00:00,94.67825923640365,80.14983230933348,0.0,0.0,0.0
2024-01-07 14:00:00,116.33912961820182,79.07491615466674,0.0,0.0,0.0
2024-01-07 16:00:00,117.1695648091009,86.53745807733337,0.0,0.0,0.0
2024-01-07 18:00:00,81.58478240455045,109.26872903866669,0.0,0.0,0.0
2024-01-07 20:00:00,61.792391202275226,133.63436451933336,0.0,0.0,0.0
2024-01-07 22:00:00,55.89619560113761,92.81718225966668,0.0,0.0,0.0
2024-01-08 00:00:00,100.9480978005688,109.40859112983334,152.0,0.0,0.0
2024-01-08 02:00:00,111.4740489002844,81.70429556491666,147.0,0.0,0.0
2024-01-08 04:00:00,78.7370244501422,106.85214778245833,121.5,0.0,0.0
2024-01-08 06:00:00,112.3685122250711,107.42607389122917,94.75,0.0,0.0
2024-01-08 08:00:00,104.18425611253555,86.71303694561459,109.375,0.0,0.0
2024-01-08 10:00:00,89.09212805626777,79.3565184728073,81.6875,0.0,0.0
2024-01-08 12:00:00,89.54606402813388,94.67825923640365,80.84375,0.0,0.0
2024-01-08 14:00:00,107.77303201406694,116.33912961820182,98.421875,0.0,0.0
2024-01-08 16:00:00,106.88651600703346,117.1695648091009,126.2109375,0.0,0.0
2024-01-08 18:00:00,82.44325800351673,81.58478240455045,101.10546875,0.0,0.0
2024-01-08 20:00:00,96.22162900175837,61.792391202275226,92.552734375,0.0,0.0
2024-01-08 22:00:00,81.11081450087919,55.89619560113761,76.2763671875,0.0,0.0
2024-01-09 00:00:00,90.5554072504396,100.9480978005688,68.13818359375,0.0,0.0
2024-01-09 02:00:00,112.2777036252198,111.4740489002844,77.069091796875,0.0,0.0
2024-01-09 04:00:00,90.1388518126099,78.7370244501422,110.5345458984375,0.0,0.0
2024-01-09 06:00:00,72.06942590630496,112.3685122250711,110.26727294921875,0.0,0.0
2024-01-09 08:00:00,69.03471295315248,104.18425611253555,114.13363647460938,0.0,0.0
2024-01-09 10:00:00,76.51735647657624,89.09212805626777,100.06681823730469,0.0,0.0
2024-01-09 12:00:00,117.25867823828813,89.54606402813388,72.03340911865234,0.0,0.0
2024-01-09 14:00:00,134.62933911914405,107.77303201406694,77.01670455932617,0.0,0.0
2024-01-09 16:00:00,126.31466955957202,106.88651600703346,110.50835227966309,0.0,0.0
2024-01-09 18:00:00,103.15733477978601,82.44325800351673,76.25417613983154,0.0,0.0
2024-01-09 20:00:00,86.57866738989301,96.22162900175837,81.12708806991577,0.0,0.0
2024-01-09 22:00:00,107.2893336949465,81.11081450087919,103.56354403495789,0.0,0.0
2024-01-10 00:00:00,90.64466684747325,90.5554072504396,100.78177201747894,0.0,0.0
2024-01-10 02:00:00,111.32233342373662,112.2777036252198,107.39088600873947,0.0,0.0
2024-01-10 04:00:00,127.6611667118683,90.1388518126099,74.69544300436974,0.0,0.0
2024-01-10 06:00:00,106.83058335593415,72.06942590630496,116.34772150218487,0.0,0.0
2024-01-10 08:00:00,98.41529167796708,69.03471295315248,98.17386075109243,0.0,0.0
2024-01-10 10:00:00,93.20764583898354,76.51735647657624,101.08693037554622,0.0,0.0
2024-01-10 12:00:00,125.60382291949176,117.25867823828813,81.54346518777311,0.0,0.0
2024-01-10 14:00:00,141.8019114597459,134.62933911914405,117.77173259388655,0.0,0.0
2024-01-10 16:00:00,149.90095572987295,126.31466955957202,99.88586629694328,0.0,0.0
2024-01-10 18:00:00,138.9504778649365,103.15733477978601,112.94293314847164,0.0,0.0
2024-01-10 20:00:00,129.47523893246824,86.57866738989301,100.47146657423582,0.0,0.0
2024-01-10 22:00:00,112.73761946623412,107.2893336949465,118.23573328711791,0.0,0.0
2024-01-11 00:00:00,90.36880973311706,90.64466684747325,105.11786664355895,0.0,0.0
2024-01-11 02:00:00,109.18440486655854,111.32233342373662,130.55893332177948,0.0,0.0
2024-01-11 04:00:00,74.59220243327927,127.6611667118683,126.27946666088974,0.0,0.0
2024-01-11 06:00:00,81.29610121663964,106.83058335593415,110.13973333044487,0.0,0.0
2024-01-11 08:00:00,66.64805060831982,98.41529167796708,134.06986666522243,0.0,0.0
2024-01-11 10:00:00,61.32402530415991,93.20764583898354,102.03493333261122,0.0,0.0
2024-01-11 12:00:00,73.66201265207995,125.60382291949176,85.01746666630561,0.0,0.0
2024-01-11 14:00:00,56.831006326039976,141.8019114597459,108.5087333331528,0.0,0.0
2024-01-11 16:00:00,91.41550316301999,149.90095572987295,124.2543666665764,0.0,0.0
2024-01-11 18:00:00,72.70775158151,138.9504778649365,125.1271833332882,0.0,0.0
2024-01-11 20:00:00,79.353875790755,129.47523893246824,136.5635916666441,0.0,0.0
2024-01-11 22:00:00,69.6769378953775,112.73761946623412,139.28179583332206,0.0,0.0
2024-01-12 00:00:00,104.83846894768875,90.36880973311706,145.64089791666103,0.0,0.0
2024-01-12 02:00:00,88.41923447384437,109.18440486655854,94.82044895833052,0.0,0.0
2024-01-12 04:00:00,71.20961723692218,74.59220243327927,103.41022447916527,0.0,0.0
2024-01-12 06:00:00,89.60480861846109,81.29610121663964,121.70511223958263,0.0,0.0
2024-01-12 08:00:00,98.80240430923055,66.64805060831982,86.85255611979132,0.0,0.0
2024-01-12 10:00:00,101.40120215461528,61.32402530415991,83.42627805989565,0.0,0.0
2024-01-12 12:00:00,128.70060107730762,73.66201265207995,69.71313902994783,0.0,0.0
2024-01-12 14:00:00,88.35030053865381,56.831006326039976,92.85656951497391,0.0,0.0
2024-01-12 16:00:00,105.1751502693269,91.41550316301999,83.42828475748695,0.0,0.0
2024-01-12 18:00:00,110.58757513466345,72.70775158151,64.71414237874347,0.0,0.0
2024-01-12 20:00:00,132.29378756733172,79.353875790755,76.35707118937174,0.0,0.0
2024-01-12 22:00:00,126.14689378366586,69.6769378953775,117.17853559468587,0.0,0.0
2024-01-13 00:00:00,110.07344689183293,104.83846894768875,91.58926779734293,0.0,0.0
2024-01-13 02:00:00,81.03672344591646,88.41923447384437,114.79463389867146,0.0,0.0
2024-01-13 04:00:00,68.51836172295823,71.20961723692218,134.39731694933573,0.0,0.0
2024-01-13 06:00:00,61.259180861479116,89.60480861846109,95.19865847466787,0.0,0.0
2024-01-13 08:00:00,61.629590430739555,98.80240430923055,92.59932923733393,0.0,0.0
2024-01-13 10:00:00,83.81479521536977,101.40120215461528,118.29966461866697,0.0,0.0
2024-01-13 12:00:00,93.90739760768489,128.70060107730762,80.14983230933348,0.0,0.0
2024-01-13 14:00:00,113.95369880384244,88.35030053865381,79.07491615466674,0.0,0.0
2024-01-13 16:00:00,130.9768494019212,105.1751502693269,86.53745807733337,0.0,0.0
2024-01-13 18:00:00,107.4884247009606,110.58757513466345,109.26872903866669,0.0,0.0
2024-01-13 20:00:00,96.7442123504803,132.29378756733172,133.63436451933336,0.0,0.0
2024-01-13 22:00:00,104.37210617524015,126.14689378366586,92.81718225966668,0.0,0.0
2024-01-14 00:00:00,106.18605308762008,110.07344689183293,109.40859112983334,0.0,0.0
2024-01-14 02:00:00,116.09302654381004,81.03672344591646,81.70429556491666,0.0,0.0
2024-01-14 04:00:00,117.04651327190501,68.51836172295823,106.85214778245833,0.0,0.0
2024-01-14 06:00:00,99.5232566359525,61.259180861479116,107.42607389122917,0.0,0.0
2024-01-14 08:00:00,95.76162831797626,61.629590430739555,86.71303694561459,0.0,0.0
2024-01-14 10:00:00,101.88081415898813,83.81479521536977,79.3565184728073,0.0,0.0
2024-01-14 12:00:00,70.94040707949407,93.90739760768489,94.67825923640365,0.0,0.0
2024-01-14 14:00:00,89.47020353974703,113.95369880384244,116.33912961820182,0.0,0.0
2024-01-14 16:00:00,100.73510176987352,130.9768494019212,117.1695648091009,0.0,0.0
2024-01-14 18:00:00,116.36755088493676,107.4884247009606,81.58478240455045,0.0,0.0
2024-01-14 20:00:00,91.18377544246837,96.7442123504803,61.792391202275226,0.0,0.0
2024-01-14 22:00:00,67.59188772123419,104.37210617524015,55.89619560113761,0.0,0.0
2024-01-15 00:00:00,53.79594386061709,106.18605308762008,100.9480978005688,0.0,0.0
2024-01-15 02:00:00,50.89797193030854,116.09302654381004,111.4740489002844,0.0,0.0
2024-01-15 04:00:00,70.44898596515426,117.04651327190501,78.7370244501422,0.0,0.0
2024-01-15 06:00:00,109.22449298257713,99.5232566359525,112.3685122250711,0.0,0.0
2024-01-15 08:00:00,87.61224649128857,95.76162831797626,104.18425611253555,0.0,0.0
2024-01-15 10:00:00,101.80612324564429,101.88081415898813,89.09212805626777,0.0,0.0
2024-01-15 12:00:00,96.90306162282215,70.94040707949407,89.54606402813388,0.0,0.0
2024-01-15 14:00:00,76.45153081141108,89.47020353974703,107.77303201406694,0.0,0.0
2024-01-15 16:00:00,72.22576540570554,100.73510176987352,106.88651600703346,0.0,0.0
2024-01-15 18:00:00,70.11288270285277,116.36755088493676,82.44325800351673,0.0,0.0
2024-01-15 20:00:00,80.05644135142639,91.18377544246837,96.22162900175837,0.0,0.0
2024-01-15 22:00:00,101.02822067571319,67.59188772123419,81.11081450087919,0.0,0.0
2024-01-16 00:00:00,129.5141103378566,53.79594386061709,90.5554072504396,0.0,0.0
2024-01-16 02:00:00,96.7570551689283,50.89797193030854,112.2777036252198,0.0,0.0
2024-01-16 04:00:00,118.37852758446415,70.44898596515426,90.1388518126099,0.0,0.0
2024-01-16 06:00:00,110.18926379223208,109.22449298257713,72.06942590630496,0.0,0.0
2024-01-16 08:00:00,113.09463189611604,87.61224649128857,69.03471295315248,0.0,0.0
2024-01-16 10:00:00,124.54731594805801,101.80612324564429,76.51735647657624,0.0,0.0
2024-01-16 12:00:00,133.273657974029,96.90306162282215,117.25867823828813,0.0,0.0
2024-01-16 14:00:00,117.6368289870145,76.45153081141108,134.62933911914405,0.0,0.0
2024-01-16 16:00:00,81.81841449350725,72.22576540570554,126.31466955957202,0.0,0.0
2024-01-16 18:00:00,89.90920724675362,70.11288270285277,103.15733477978601,0.0,0.0
2024-01-16 20:00:00,100.95460362337681,80.05644135142639,86.57866738989301,0.0,0.0
2024-01-16 22:00:00,92.4773018116884,101.02822067571319,107.2893336949465,0.0,0.0
2024-01-17 00:00:00,104.2386509058442,129.5141103378566,90.64466684747325,0.0,0.0
2024-01-17 02:00:00,116.1193254529221,96.7570551689283,111.32233342373662,0.0,0.0
2024-01-17 04:00:00,92.05966272646106,118.37852758446415,127.6611667118683,0.0,0.0
2024-01-17 06:00:00,108.02983136323053,110.18926379223208,106.83058335593415,0.0,0.0
2024-01-17 08:00:00,102.01491568161526,113.09463189611604,98.41529167796708,0.0,0.0
2024-01-17 10:00:00,106.00745784080763,124.54731594805801,93.20764583898354,0.0,0.0
2024-01-17 12:00:00,85.00372892040382,133.273657974029,125.60382291949176,0.0,0.0
2024-01-17 14:00:00,93.50186446020192,117.6368289870145,141.8019114597459,0.0,0.0
2024-01-17 16:00:00,72.75093223010096,81.81841449350725,149.90095572987295,0.0,0.0
2024-01-17 18:00:00,114.37546611505047,89.90920724675362,138.9504778649365,0.0,0.0
2024-01-17 20:00:00,127.18773305752524,100.95460362337681,129.47523893246824,0.0,0.0
2024-01-17 22:00:00,104.59386652876262,92.4773018116884,112.73761946623412,0.0,0.0
2024-01-18 00:00:00,99.29693326438131,104.2386509058442,90.36880973311706,0.0,0.0
2024-01-18 02:00:00,70.64846663219066,116.1193254529221,109.18440486655854,0.0,0.0
2024-01-18 04:00:00,96.32423331609533,92.05966272646106,74.59220243327927,0.0,0.0
2024-01-18 06:00:00,112.16211665804767,108.02983136323053,81.29610121663964,0.0,0.0
2024-01-18 08:00:00,132.08105832902385,102.01491568161526,66.64805060831982,0.0,0.0
2024-01-18 10:00:00,138.04052916451192,106.00745784080763,61.32402530415991,0.0,0.0
2024-01-18 12:00:00,94.02026458225596,85.00372892040382,73.66201265207995,0.0,0.0
2024-01-18 14:00:00,94.01013229112797,93.50186446020192,56.831006326039976,0.0,0.0
2024-01-18 16:00:00,94.00506614556399,72.75093223010096,91.41550316301999,0.0,0.0
2024-01-18 18:00:00,110.002533072782,114.37546611505047,72.70775158151,0.0,0.0
2024-01-18 20:00:00,118.001266536391,127.18773305752524,79.353875790755,0.0,0.0
2024-01-18 22:00:00,98.0006332681955,104.59386652876262,69.6769378953775,0.0,0.0
2024-01-19 00:00:00,98.00031663409774,99.29693326438131,104.83846894768875,0.0,0.0
2024-01-19 02:00:00,79.00015831704887,70.64846663219066,88.41923447384437,0.0,0.0
2024-01-19 04:00:00,116.50007915852444,96.32423331609533,71.20961723692218,0.0,0.0
2024-01-19 06:00:00,132.25003957926222,112.16211665804767,89.60480861846109,0.0,0.0
2024-01-19 08:00:00,113.12501978963111,132.08105832902385,98.80240430923055,0.0,0.0
2024-01-19 10:00:00,100.56250989481555,138.04052916451192,101.40120215461528,0.0,0.0
2024-01-19 12:00:00,108.28125494740777,94.02026458225596,128.70060107730762,0.0,0.0
2024-01-19 14:00:00,106.14062747370389,94.01013229112797,88.35030053865381,0.0,0.0
2024-01-19 16:00:00,73.07031373685194,94.00506614556399,105.1751502693269,0.0,0.0
2024-01-19 18:00:00,112.53515686842597,110.002533072782,110.58757513466345,0.0,0.0
2024-01-19 20:00:00,102.267578434213,118.001266536391,132.29378756733172,0.0,0.0
2024-01-19 22:00:00,127.1337892171065,98.0006332681955,126.14689378366586,0.0,0.0
2024-01-20 00:00:00,134.56689460855324,98.00031663409774,110.07344689183293,0.0,0.0
2024-01-20 02:00:00,99.28344730427662,79.00015831704887,81.03672344591646,0.0,0.0
2024-01-20 04:00:00,109.64172365213831,116.50007915852444,68.51836172295823,0.0,0.0
2024-01-20 06:00:00,76.82086182606915,132.25003957926222,61.259180861479116,0.0,0.0
2024-01-20 08:00:00,96.41043091303457,113.12501978963111,61.629590430739555,0.0,0.0
2024-01-20 10:00:00,73.2052154565173,100.56250989481555,83.81479521536977,0.0,0.0
2024-01-20 12:00:00,63.60260772825865,108.28125494740777,93.90739760768489,0.0,0.0
2024-01-20 14:00:00,77.80130386412932,106.14062747370389,113.95369880384244,0.0,0.0
2024-01-20 16:00:00,66.90065193206466,73.07031373685194,130.9768494019212,0.0,0.0
2024-01-20 18:00:00,89.45032596603232,112.53515686842597,107.4884247009606,0.0,0.0
2024-01-20 20:00:00,96.72516298301616,102.267578434213,96.7442123504803,0.0,0.0
2024-01-20 22:00:00,118.36258149150808,127.1337892171065,104.37210617524015,0.0,0.0
2024-01-21 00:00:00,120.18129074575404,134.56689460855324,106.18605308762008,0.0,0.0
2024-01-21 02:00:00,123.09064537287702,99.28344730427662,116.09302654381004,0.0,0.0
2024-01-21 04:00:00,104.54532268643851,109.64172365213831,117.04651327190501,0.0,0.0
2024-01-21 06:00:00,86.27266134321926,76.82086182606915,99.5232566359525,0.0,0.0
2024-01-21 08:00:00,121.13633067160963,96.41043091303457,95.76162831797626,0.0,0.0
2024-01-21 10:00:00,133.56816533580482,73.2052154565173,101.88081415898813,0.0,0.0
2024-01-21 12:00:00,117.78408266790241,63.60260772825865,70.94040707949407,0.0,0.0
2024-01-21 14:00:00,109.8920413339512,77.80130386412932,89.47020353974703,0.0,0.0
2024-01-21 16:00:00,97.9460206669756,66.90065193206466,100.73510176987352,0.0,0.0
2024-01-21 18:00:00,108.97301033348779,89.45032596603232,116.36755088493676,0.0,0.0
2024-01-21 20:00:00,125.4865051667439,96.72516298301616,91.18377544246837,0.0,0.0
2024-01-21 22:00:00,130.74325258337194,118.36258149150808,67.59188772123419,0.0,0.0
2024-01-22 00:00:00,133.37162629168597,120.18129074575404,53.79594386061709,0.0,0.0
2024-01-22 02:00:00,143.68581314584299,123.09064537287702,50.89797193030854,0.0,0.0
2024-01-22 04:00:00,142.8429065729215,104.54532268643851,70.44898596515426,0.0,0.0
2024-01-22 06:00:00,102.42145328646075,86.27266134321926,109.22449298257713,0.0,0.0
2024-01-22 08:00:00,109.21072664323037,121.13633067160963,87.61224649128857,0.0,0.0
2024-01-22 10:00:00,75.60536332161519,133.56816533580482,101.80612324564429,0.0,0.0
2024-01-22 12:00:00,59.80268166080759,117.78408266790241,96.90306162282215,0.0,0.0
2024-01-22 14:00:00,97.9013408304038,109.8920413339512,76.45153081141108,0.0,0.0
2024-01-22 16:00:00,104.9506704152019,97.9460206669756,72.22576540570554,0.0,0.0
2024-01-22 18:00:00,120.47533520760095,108.97301033348779,70.11288270285277,0.0,0.0
2024-01-22 20:00:00,135.23766760380047,125.4865051667439,80.05644135142639,0.0,0.0
2024-01-22 22:00:00,103.61883380190024,130.74325258337194,101.02822067571319,0.0,0.0
2024-01-23 00:00:00,129.8094169009501,133.37162629168597,129.5141103378566,0.0,0.0
2024-01-23 02:00:00,132.90470845047506,143.68581314584299,96.7570551689283,0.0,0.0
2024-01-23 04:00:00,87.45235422523753,142.8429065729215,118.37852758446415,0.0,0.0
2024-01-23 06:00:00,64.72617711261876,102.42145328646075,110.18926379223208,0.0,0.0
2024-01-23 08:00:00,79.36308855630938,109.21072664323037,113.09463189611604,0.0,0.0
2024-01-23 10:00:00,112.68154427815469,75.60536332161519,124.54731594805801,0.0,0.0
2024-01-23 12:00:00,98.34077213907734,59.80268166080759,133.273657974029,0.0,0.0
2024-01-23 14:00:00,105.17038606953867,97.9013408304038,117.6368289870145,0.0,0.0
2024-01-23 16:00:00,103.58519303476933,104.9506704152019,81.81841449350725,0.0,0.0
2024-01-23 18:00:00,103.79259651738467,120.47533520760095,89.90920724675362,0.0,0.0
2024-01-23 20:00:00,71.89629825869233,135.23766760380047,100.95460362337681,0.0,0.0
2024-01-23 22:00:00,73.94814912934616,103.61883380190024,92.4773018116884,0.0,0.0
2024-01-24 00:00:00,57.97407456467308,129.8094169009501,104.2386509058442,0.0,0.0
2024-01-24 02:00:00,100.98703728233654,132.90470845047506,116.1193254529221,0.0,0.0
2024-01-24 04:00:00,113.49351864116827,87.45235422523753,92.05966272646106,0.0,0.0
2024-01-24 06:00:00,101.74675932058413,64.72617711261876,108.02983136323053,0.0,0.0
2024-01-24 08:00:00,101.87337966029207,79.36308855630938,102.01491568161526,0.0,0.0
2024-01-24 10:00:00,75.93668983014604,112.68154427815469,106.00745784080763,0.0,0.0
2024-01-24 12:00:00,88.96834491507302,98.34077213907734,85.00372892040382,0.0,0.0
2024-01-24 14:00:00,118.48417245753652,105.17038606953867,93.50186446020192,0.0,0.0
2024-01-24 16:00:00,82.24208622876826,103.58519303476933,72.75093223010096,0.0,0.0
2024-01-24 18:00:00,115.12104311438412,103.79259651738467,114.37546611505047,0.0,0.0
2024-01-24 20:00:00,87.56052155719206,71.89629825869233,127.18773305752524,0.0,0.0
2024-01-24 22:00:00,118.78026077859603,73.94814912934616,104.59386652876262,0.0,0.0
2024-01-25 00:00:00,137.390130389298,57.97407456467308,99.29693326438131,0.0,0.0
2024-01-25 02:00:00,104.695065194649,100.98703728233654,70.64846663219066,0.0,0.0
2024-01-25 04:00:00,109.3475325973245,113.49351864116827,96.32423331609533,0.0,0.0
2024-01-25 06:00:00,97.67376629866226,101.74675932058413,112.16211665804767,0.0,0.0
2024-01-25 08:00:00,72.83688314933113,101.87337966029207,132.08105832902385,0.0,0.0
2024-01-25 10:00:00,107.41844157466556,75.93668983014604,138.04052916451192,0.0,0.0
2024-01-25 12:00:00,106.70922078733278,88.96834491507302,94.02026458225596,0.0,0.0
2024-01-25 14:00:00,78.35461039366639,118.48417245753652,94.01013229112797,0.0,0.0
2024-01-25 16:00:00,80.1773051968332,82.24208622876826,94.00506614556399,0.0,0.0
2024-01-25 18:00:00,70.0886525984166,115.12104311438412,110.002533072782,0.0,0.0
2024-01-25 20:00:00,102.04432629920831,87.56052155719206,118.001266536391,0.0,0.0
2024-01-25 22:00:00,86.02216314960415,118.78026077859603,98.0006332681955,0.0,0.0
2024-01-26 00:00:00,95.01108157480208,137.390130389298,98.00031663409774,0.0,0.0
2024-01-26 02:00:00,75.50554078740103,104.695065194649,79.00015831704887,0.0,0.0
2024-01-26 04:00:00,116.75277039370052,109.3475325973245,116.50007915852444,0.0,0.0
2024-01-26 06:00:00,136.37638519685026,97.67376629866226,132.25003957926222,0.0,0.0
2024-01-26 08:00:00,93.18819259842513,72.83688314933113,113.12501978963111,0.0,0.0
2024-01-26 10:00:00,81.59409629921257,107.41844157466556,100.56250989481555,0.0,0.0
2024-01-26 12:00:00,88.79704814960628,106.70922078733278,108.28125494740777,0.0,0.0
2024-01-26 14:00:00,66.39852407480313,78.35461039366639,106.14062747370389,0.0,0.0
2024-01-26 16:00:00,72.19926203740157,80.1773051968332,73.07031373685194,0.0,0.0
2024-01-26 18:00:00,115.09963101870079,70.0886525984166,112.53515686842597,0.0,0.0
2024-01-26 20:00:00,135.5498155093504,102.04432629920831,102.267578434213,0.0,0.0
2024-01-26 22:00:00,122.7749077546752,86.02216314960415,127.1337892171065,0.0,0.0
2024-01-27 00:00:00,99.3874538773376,95.01108157480208,134.56689460855324,0.0,0.0
2024-01-27 02:00:00,94.6937269386688,75.50554078740103,99.28344730427662,0.0,0.0
2024-01-27 04:00:00,69.34686346933441,116.75277039370052,109.64172365213831,0.0,0.0
2024-01-27 06:00:00,72.6734317346672,136.37638519685026,76.82086182606915,0.0,0.0
2024-01-27 08:00:00,75.3367158673336,93.18819259842513,96.41043091303457,0.0,0.0
2024-01-27 10:00:00,88.6683579336668,81.59409629921257,73.2052154565173,0.0,0.0
2024-01-27 12:00:00,70.3341789668334,88.79704814960628,63.60260772825865,0.0,0.0
2024-01-27 14:00:00,106.1670894834167,66.39852407480313,77.80130386412932,0.0,0.0
2024-01-27 16:00:00,113.08354474170835,72.19926203740157,66.90065193206466,0.0,0.0
